,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
372,372,Denmark,2014,7.507559298999999,10.71568489,0.956344306,70.61250305,0.941572249,0.0,0.237218335,0.8324829340000001,0.232612774,0.457836896,1.238178492,1.962424636,1.669512272,0.222377494,0.285,0.267090909,0.4693882170000001,92.0,29.27,70.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2 [3.9-4.6],80.4,23.1
388,388,Dominican Republic,2014,5.387331962999999,9.444549561,0.890588045,63.01388168,0.904574394,0.0,0.760023475,0.7977045770000001,0.300099194,0.5569823979999999,0.167447552,-0.423464239,2.991951227,0.5553678870000001,0.445,0.4886875,0.529530406,32.0,66.36,33.64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2 [25.8-40.4],73.6,21.9
400,400,Ecuador,2014,5.945851802999999,9.296648026,0.8309631940000001,66.75656128,0.7191048259999999,0.0,0.660934925,0.859315515,0.305792958,0.648474455,-0.110499188,-0.823377907,2.220031023,0.37337476,0.454,0.505928571,0.369594216,33.0,59.97,40.03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2 [14.6-34.7],76.0,22.6
412,412,Egypt,2014,4.885072708,9.19824791,0.6185507179999999,61.09413147,0.5779379610000001,0.0,0.749142587,0.542784274,0.327350169,0.703883886,-1.4058880809999998,-0.7181422709999999,2.213585138,0.45313248,,0.3122,0.361489147,37.0,52.43,47.57,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7 [20.5-29.9],70.8,17.4
424,424,El Salvador,2014,5.856523514,8.949892998,0.797612131,63.66088104,0.77801466,0.0,0.7814598079999999,0.8372050520000001,0.329850852,0.315775812,0.06400655200000001,-0.141765803,2.579915524,0.440519959,0.418,0.4611875,0.455887049,39.0,64.35,35.65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1 [11.8-22.2],73.3,21.8
435,435,Estonia,2014,5.55598259,10.20779419,0.917101741,67.02971649,0.773327112,0.0,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.34600000000000003,0.333,0.363078892,69.0,29.07,70.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3 [3.0-3.7],77.3,21.8
441,441,Ethiopia,2014,4.506646633,7.261595249,0.6404521470000001,55.43561935,0.693558931,0.0,0.7018002870000001,0.73783654,0.302858293,0.682011604,-1.311870694,-0.601361513,2.046338797,0.454071283,,0.315,0.51554054,33.0,36.07,63.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4 [53.9-76.6],64.2,17.7
451,451,Finland,2014,7.384571075,10.57176685,0.952016532,71.15820313,0.933043957,0.0,0.265479892,0.7841095920000001,0.198813885,0.468558848,1.412057161,2.037089586,1.608321071,0.217794791,0.268,0.275909091,0.429592639,89.0,29.16,70.84,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5 [2.4-2.7],80.9,23.9
463,463,France,2014,6.466867924,10.53293419,0.877504528,72.58893585,0.8034741879999999,0.0,0.6556374429999999,0.8110544679999999,0.215893835,0.263801724,0.759364009,1.317823052,1.853521585,0.286618143,0.32299999999999995,0.3203,0.432021111,69.0,47.28,52.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0 [3.9-4.1],82.2,25.5
470,470,Gabon,2014,3.918073177,9.721873282999999,0.828597128,55.88830566,0.606613815,0.0,0.781658471,0.5391607279999999,0.293042421,0.318829358,-0.35808950700000003,-0.659413218,1.919494867,0.489907861,,0.422,0.568679333,37.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0 [38.5-71.0],65.5,18.2
482,482,Georgia,2014,4.287508011,9.076712608,0.5584200020000001,63.96407318,0.71978116,0.0,0.415525645,0.569884002,0.204327509,0.528196216,-0.018420786,0.600000978,2.04817462,0.477707475,0.401,0.4034375,0.391394109,52.0,19.91,80.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3 [11.4-13.4],74.5,19.5
494,494,Germany,2014,6.984214306,10.68190861,0.937558949,71.07910156,0.8986834290000001,0.0,0.473952919,0.785408497,0.187844872,0.601368845,1.180758357,1.782412052,1.664546013,0.238329738,,0.311571429,0.454417616,79.0,27.14,72.86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9 [3.8-4.0],80.9,23.6
506,506,Ghana,2014,3.860351086,8.260645866,0.651468754,54.09909821,0.676916063,0.0,0.912682354,0.696154892,0.280321032,0.341002405,0.178221792,-0.106649533,2.436184883,0.631078601,,0.425,0.7410031559999999,48.0,46.38,53.62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4 [51.4-77.8],62.1,15.9
517,517,Greece,2014,4.75623703,10.08920479,0.832333207,71.38269043,0.369156331,0.0,0.930213809,0.6946759220000001,0.385433316,0.188292742,0.23915565,0.242033929,2.412558317,0.507240951,0.358,0.346909091,0.314226389,43.0,43.05,56.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9 [3.5-4.2],80.8,23.8
529,529,Guatemala,2014,6.536030769,8.874507904,0.833974659,62.65618896,0.843398929,0.0,0.804462552,0.8353680370000001,0.305114686,0.3732003270000001,-0.496581346,-0.654778361,2.590767145,0.396382332,0.487,0.52675,0.494588673,32.0,79.31,20.69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5 [26.2-35.9],71.7,21.1
536,536,Guinea,2014,3.4124825,7.458600521,0.63771373,49.69689941,0.68355757,0.0,0.705246389,0.6286497120000001,0.351264536,0.571207225,-0.906656742,-1.176677346,1.78006649,0.5216338629999999,,0.387,0.505556047,25.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2 [79.9-113.7],58.1,16.6
547,547,Haiti,2014,3.888778448,7.410259247000001,0.554148793,52.59812164,0.508805454,0.0,0.70752126,0.592565,0.327208459,0.325261921,-0.7173675890000001,-1.381546021,2.200710535,0.565913081,,0.409,0.540398598,19.0,72.5,27.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0 [58.7-87.8],63.1,17.6
559,559,Honduras,2014,5.055726051000001,8.350270271,0.790214539,63.24748611,0.695982575,0.0,0.8343501090000001,0.82018441,0.299388498,0.329523891,-0.471637368,-0.734601974,2.736840487,0.541334808,0.51,0.5556,0.475822151,29.0,68.87,31.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1 [16.0-25.0],74.5,22.2
569,569,Hong Kong S.A.R. of China,2014,5.458050728,10.87238026,0.8335582020000001,75.73136139,0.8430823679999999,0.0,0.422959864,0.6839684840000001,0.242867544,0.45782268,0.844463527,1.842694521,1.811950088,0.33197751600000003,,,0.5506117939999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
579,579,Hungary,2014,5.18056345,10.09251308,0.844735265,66.67180634,0.494474709,0.0,0.855361402,0.650690138,0.237619638,0.308385164,0.6115855570000001,0.48798129,1.882297993,0.36333847,0.309,0.296818182,0.320106834,54.0,37.52,62.48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5 [5.2-5.8],75.6,20.1
597,597,India,2014,4.424379349,8.592283249,0.621466637,58.77047729,0.809382915,0.0,0.832141995,0.71102351,0.284582049,0.7336190340000001,-0.292308986,-0.28616890300000003,2.344814062,0.529975832,,0.35200000000000004,0.425394744,38.0,43.7,56.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7 [44.3-51.1],68.0,17.8
609,609,Indonesia,2014,5.597375392999999,9.21064949,0.904827833,60.1386795,0.71941328,0.0,0.970144212,0.8524189590000001,0.241678208,0.653533399,-0.131459579,-0.262202919,1.616545677,0.288804233,,0.395,0.418024987,34.0,46.67,53.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3 [24.0-33.6],68.9,16.6
619,619,Iran,2014,4.682224274,9.736499786,0.644063771,65.27844238,0.7668229940000001,0.0,0.639682412,0.618345201,0.5115690829999999,0.744599879,-1.2278656959999998,-0.890118062,2.664450407,0.5690565710000001,0.388,0.4132,0.4708471,27.0,55.01,44.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
629,629,Iraq,2014,4.541502476000001,9.595374107,0.725150704,60.49945831,0.646006584,0.0,0.726008117,0.573671103,0.563631117,0.512633264,-1.81229794,-1.258450747,2.9792263510000003,0.656000137,,0.2905,0.5706429479999999,16.0,46.64,53.36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2 [26.2-41.9],67.9,18.2
640,640,Ireland,2014,7.018379211,10.80623436,0.967744648,71.30572509999998,0.921629548,0.0,0.406036258,0.7843348379999999,0.228723049,0.459882379,1.18524611,1.686500072,1.672049999,0.238238767,0.319,0.325545455,0.495984018,74.0,53.59,46.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8 [3.5-4.1],81.2,24.0
652,652,Israel,2014,7.400570393,10.36413765,0.8890697359999999,72.13491821,0.7069746259999999,0.0,0.8180399540000001,0.604293108,0.271255702,0.443641841,-0.15607816,1.100101471,1.580246329,0.213530347,,0.411,0.28140401800000003,60.0,33.28,66.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9 [3.8-4.1],82.2,24.8
664,664,Italy,2014,6.026585102,10.43252182,0.89789933,73.07937622,0.623531222,0.0,0.919959545,0.7160642740000001,0.35601961600000004,0.309035748,0.728714049,0.340944111,2.005415201,0.332761437,0.34700000000000003,0.34127272700000005,0.472247213,43.0,45.59,54.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6 [3.4-3.7],82.5,24.9
670,670,Ivory Coast,2014,3.570368528,8.024382591,0.710991681,45.60689163,0.780773103,0.0,0.6713562609999999,0.647041082,0.290650547,0.6297488210000001,-0.772424042,-0.6097357870000001,1.600366235,0.448235601,,0.4206666670000001,0.511411369,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
677,677,Jamaica,2014,5.310538769,8.993581772,0.874231517,65.43441010000001,0.808973134,0.0,0.861132503,0.7371608609999999,0.309984922,0.279506475,0.293532699,-0.073747598,2.7640483380000003,0.520483613,,0.469,0.7181259990000001,38.0,71.03,28.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3 [11.2-24.5],75.8,22.3
687,687,Japan,2014,5.922620772999999,10.52736092,0.9000403290000001,74.63196564,0.8380517359999999,0.0,0.617483139,0.7415080070000001,0.18943283,0.37951529,1.002343178,1.562861204,1.893250585,0.319664329,,0.321,0.4244335,76.0,18.1,81.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8 [2.8-2.9],83.5,26.0
699,699,Jordan,2014,5.333021641,9.062093735,0.8161309959999999,64.03887939,0.7287431959999999,0.0,,0.660055876,0.312646091,,-0.646835566,0.19828909600000005,2.650531769,0.497003764,,0.343,0.3783473670000001,49.0,47.58,52.42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7 [14.4-24.3],74.0,19.1
711,711,Kazakhstan,2014,5.970097542,10.06841087,0.79529345,63.19411850000001,0.7994629740000001,0.0,0.805351257,0.717839718,0.169456705,0.603504002,-0.573951423,-0.430692345,2.088203907,0.349777192,0.265,0.295066667,0.300080419,29.0,49.41,50.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0 [13.6-14.4],69.9,17.4
723,723,Kenya,2014,4.904579639,7.920456409,0.7654364109999999,57.51294708,0.819018543,0.0,0.8491942290000001,0.814435542,0.221096709,0.635234892,-0.713739693,-0.499915898,2.383060932,0.485884845,,0.485,0.655450225,25.0,78.9,21.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5 [46.3-62.1],62.9,16.9
