,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
700,700,Jordan,2015,5.404593468,9.046768188,0.8304438590000001,64.16521454,0.766517043,0.11053,,0.689984202,0.305195779,,-0.68756336,0.226363838,2.5154225830000003,0.465423077,,0.343,0.358392894,53.0,45.51,54.49,37.57,82,5.192,0.04524,,,0.90198,1.05392,0.69639,0.40661,0.14293,1.87996,18.1,74.1,19.2
712,712,Kazakhstan,2015,5.949995041,10.06570339,0.931349277,63.52941132,0.7401328090000001,0.11827,0.713844299,0.730147421,0.173994005,0.8162475229999999,-0.5993639829999999,-0.34953078600000004,1.960502148,0.329496443,0.265,0.295066667,0.309078783,28.0,46.68,53.32,184.388,54,5.855,0.04114,,,1.12254,1.12241,0.64368,0.51649,0.08454,2.24729,12.6,70.2,17.5
724,724,Kenya,2015,4.357617855,7.950024128,0.77692306,57.90524292,0.792990327,0.37542,0.8525498509999999,0.70225662,0.17242211100000002,0.7479887009999999,-0.6954366559999999,-0.525824308,2.104910135,0.483041465,,0.485,0.620480418,25.0,72.61,27.39,63.995,125,4.419,0.04734,,,0.36471,0.99876,0.41435,0.42215,0.05839,1.78555,51.0,63.4,16.9
735,735,Kosovo,2015,5.077460766000001,9.120427132,0.805270791,61.96037674,0.5610482689999999,0.2831,0.850647092,0.753090382,0.17998881600000002,0.328998387,,,2.234194517,0.440022022,,,0.40842995,33.0,0.0,0.0,6.444,69,5.589,0.05018,,,0.80148,0.81198,0.63132,0.24749,0.04741,2.76579,0.0,0.0,0.0
745,745,Kuwait,2015,6.1460318570000005,11.13424301,0.8230177759999999,65.16390228,0.821662426,0.16228,,0.722893655,0.323691428,,-0.438526899,-0.1075624,2.28390336,0.371606171,,,0.543350816,49.0,43.51,56.49,114.60600000000001,39,6.295,0.04456,,,1.5542200000000002,1.16594,0.72492,0.55499,0.25609,1.87634,8.7,74.7,17.9
757,757,Kyrgyzstan,2015,4.905375957,8.082588196,0.856584549,62.45977402,0.8131758570000001,0.3003,0.8577250240000001,0.766794443,0.17347642800000002,0.58429265,-0.643292069,-0.889020503,1.843325377,0.375776589,0.29,0.306375,0.424981624,28.0,65.07,34.93,0.0,77,5.2860000000000005,0.03823,,,0.47428,1.15115,0.65088,0.43477,0.04232,2.2327,22.3,71.1,17.9
774,774,Latvia,2015,5.880597591,10.04474258,0.879372418,65.10926056,0.65639317,0.18226,0.808400393,0.6083796020000001,0.22813718,0.298912108,0.6451104879999999,0.8603100779999999,1.725923061,0.293494493,,0.362,0.368298113,56.0,37.22,62.78,26.986,89,5.098,0.0464,,,1.11312,1.09562,0.72437,0.29671,0.06332,1.62215,5.0,74.6,20.1
786,786,Lebanon,2015,5.171971321,9.499474525,0.741707742,68.56723785,0.5967497829999999,0.21854,0.888953269,0.5678732989999999,0.242553964,0.187712133,-1.08255887,-0.619610667,2.187985182,0.423046649,,0.318,0.318290323,28.0,51.98,48.02,49.458999999999996,103,4.839,0.04337,,,1.02564,0.80001,0.83947,0.33916,0.04582,1.57059,8.4,74.9,18.9
795,795,Liberia,2015,2.701591253,6.665997982,0.637665987,51.98340988,0.6714308859999999,0.24362,0.902672648,0.5050674079999999,0.388488621,0.472788274,-0.519526303,-0.942670047,2.7631030080000003,1.022768736,,0.3485,,37.0,0.0,0.0,3.177,116,4.5710000000000015,0.11068,,,0.0712,0.78968,0.34201,0.28531,0.062320000000000014,2.7772900000000003,70.1,61.4,15.6
799,799,Libya,2015,5.615404606,9.497083664,0.867987692,61.29526901,0.774544954,0.18295,,0.703949928,0.368905216,,-1.76909554,-1.78291285,2.629489183,0.468263537,,,0.522917092,16.0,69.64,30.36,17.194000000000003,63,5.754,0.07832,,,1.13145,1.1186200000000002,0.7038,0.41668,0.11023,2.09066,13.4,72.7,18.4
811,811,Lithuania,2015,5.711378098,10.20251083,0.92852354,65.98335266,0.6414701939999999,0.026410000000000003,0.92417407,0.594609678,0.276451677,0.367034554,0.8668178320000001,1.021977544,1.917049885,0.33565452700000004,,0.353090909,0.34593156,59.0,36.69,63.31,41.53,56,5.832999999999998,0.03843,,,1.14723,1.25745,0.73128,0.21342,0.01031,2.4464900000000003,5.1,73.6,19.4
820,820,Luxembourg,2015,6.701571465,11.45199203,0.933604598,72.20130920000003,0.932256401,0.28034000000000003,0.37539047,0.7574445609999999,0.19305034,0.694678366,1.49305284,1.838429928,1.505815864,0.224695936,,0.315363636,0.29204455,85.0,35.74,64.26,57.81399999999999,17,6.9460000000000015,0.03499,,,1.56391,1.21963,0.91894,0.61583,0.37798,1.96961,2.5,82.0,24.3
830,830,Macedonia,2015,4.975589752,9.454047203,0.7663681509999999,65.58690643,0.6603189110000001,0.22359,0.824178994,0.6196987629999999,0.299022079,0.367435127,-0.234458074,0.026332522,2.260499239,0.454317838,0.35600000000000004,0.390166667,0.418141872,42.0,36.06,63.94,0.0,93,5.007,0.05376,,,0.91851,1.00232,0.73545,0.33457,0.053270000000000005,1.7393299999999998,0.0,0.0,0.0
839,839,Madagascar,2015,3.592514038,7.227784634,0.646716535,56.29579163,0.544753611,0.21333,0.8609533909999999,0.8017588259999999,0.226243451,0.482404798,-0.402996004,-0.899808168,1.49869287,0.417171061,,0.431,0.520723879,28.0,0.0,0.0,9.744,147,3.681,0.03633,,,0.20824,0.66801,0.46721,0.19184,0.08123999999999999,1.851,48.4,65.5,17.0
849,849,Malawi,2015,3.86763835,6.992741108,0.494381636,53.00285339,0.801390707,0.33128,0.834825397,0.632621288,0.259763956,0.5686017870000001,0.013314453,-0.6400591729999999,2.544558764,0.657910228,,0.43,0.658998489,31.0,0.0,0.0,6.402,131,4.292,0.0613,,,0.016040000000000002,0.41134,0.22562,0.43054,0.06977,2.80791,59.1,58.3,15.4
861,861,Malaysia,2015,6.322121143,10.12669563,0.8176162840000001,65.05530548,0.6745944620000001,0.33075,0.837892234,0.774716198,0.313732743,0.436821789,-0.066252634,0.609710813,2.021918297,0.31981644,,0.461,0.394268721,50.0,69.97,30.03,296.434,61,5.77,0.0433,,,1.12486,1.07023,0.7239399999999999,0.5302399999999999,0.10501,1.88541,8.2,75.0,19.5
870,870,Mali,2015,4.582098483999999,7.559678555,0.830189168,48.38543701,0.633753538,0.18798,0.800046742,0.708948314,0.243003011,0.572915018,-0.945022464,-0.732724547,1.776246548,0.387649149,,0.372666667,0.5512501,35.0,0.0,0.0,13.107000000000001,138,3.995,0.056020000000000014,,,0.26074,1.03526,0.20583,0.38857,0.12352,1.79293,114.2,58.2,15.9
879,879,Malta,2015,6.61339426,10.44209957,0.918764889,71.82951355,0.91217804,0.51752,0.663886309,0.679821253,0.35504058,0.734930515,1.133332491,1.013861418,1.849595666,0.279674202,,,0.378311843,60.0,25.91,74.09,10.56,37,6.3020000000000005,0.04206,,,1.2074,1.30203,0.88721,0.60365,0.13585999999999998,1.6488,6.9,81.7,24.2
890,890,Mauritania,2015,3.922664165,8.189137459,0.8749459390000001,53.03900528,0.447086573,0.219,0.7153584359999999,0.819522083,0.193899721,0.293832392,-0.7628234620000001,-0.921433389,1.5220992569999998,0.388026923,,0.36825,0.413271129,31.0,0.0,0.0,4.8389999999999995,124,4.436,0.03947,,,0.45407,0.86908,0.35874,0.24232,0.17461,2.11773,83.9,63.1,16.5
906,906,Mexico,2015,6.236287117000001,9.72148037,0.760614276,67.7769928,0.719465971,0.14074,0.7079719309999999,0.74482131,0.237188041,0.256193161,-0.4370315970000001,-0.161394864,2.147255182,0.344316274,,0.48475,0.335662574,31.0,53.84,46.16,1169.625,14,7.187,0.041760000000000005,,,1.02054,0.91451,0.8144399999999999,0.48181,0.21312,3.6021400000000003,15.0,76.7,22.4
918,918,Moldova,2015,6.0174722670000005,8.465222359,0.8399055000000001,63.32939148,0.595241427,0.20951,0.943118811,0.590383232,0.281455815,0.174305618,-0.149429277,-0.496406794,1.693319559,0.281400472,0.27,0.3299375,0.424127281,33.0,49.7,50.3,6.496,52,5.8889999999999985,0.03799,,,0.59448,1.01528,0.61826,0.32818,0.01615,3.10712,0.0,0.0,0.0
928,928,Mongolia,2015,4.982719898,9.34241581,0.905524373,61.89481735,0.685510755,0.3323,0.9002181890000001,0.652785718,0.207652658,0.226754889,0.493308246,-0.410151243,1.840139627,0.36930424,,0.335833333,0.383011013,39.0,70.25,29.75,11.725999999999999,100,4.874,0.03313,,,0.82819,1.3006,0.60268,0.43626,0.026660000000000003,1.34759,18.8,68.8,17.1
938,938,Montenegro,2015,5.124921322,9.634930611,0.73963052,66.75059509,0.5833173389999999,0.1614,0.781232595,0.5803141589999999,0.337239444,0.399765968,0.142402038,0.075628385,2.549388647,0.497449338,,0.3093,0.376894563,44.0,34.89,65.11,4.055,82,5.192,0.05235,,,0.97438,0.90557,0.72521,0.1826,0.14296,2.10017,4.1,76.1,19.8
945,945,Morocco,2015,5.163156986000001,8.893662453,0.605917633,64.88350677,0.7129334209999999,0.07172,0.841856956,0.6610783339999999,0.261803716,,-0.48488301,-0.135490581,2.033093691,0.393769503,,0.4065,0.561039507,36.0,47.55,52.45,101.18700000000001,92,5.013,0.0342,,,0.7347899999999999,0.64095,0.60954,0.4169100000000001,0.08546000000000001,2.45373,28.0,74.3,19.4
952,952,Mozambique,2015,4.549767494,7.019493102999999,0.665858209,48.91352844,0.813229263,0.22269,0.631573498,0.564460635,0.339584351,0.706727743,-0.391963154,-0.711075068,3.016000271,0.66289109,,0.463,0.84946245,31.0,60.47,39.53,14.798,94,4.971,0.07896,,,0.08308,1.02626,0.09131,0.34037,0.15603,3.05137,75.1,57.6,16.6
957,957,Myanmar,2015,4.2238464360000005,8.528500557000001,0.752064288,57.33304977,0.80797106,0.79588,0.633305192,0.86590606,0.271750778,0.777451694,-1.191992521,-1.133446455,1.620930672,0.383756995,0.381,0.381,0.411334276,22.0,49.77,50.23,59.485,129,4.307,0.04351,,,0.27108000000000004,0.70905,0.4824600000000001,0.44017,0.19034,1.41805,52.7,66.6,16.8
972,972,Nepal,2015,4.812436581,7.746851921,0.74761188,60.62237167,0.763447225,0.32296,0.823508382,0.543057621,0.358234376,0.469293684,-0.706880033,-0.777022123,2.575252771,0.53512454,,0.383,0.448910266,27.0,49.18,50.82,21.410999999999998,121,4.5139999999999985,0.03607,,,0.35997,0.86449,0.5687399999999999,0.38282,0.05907,1.95637,36.1,69.2,17.4
983,983,Netherlands,2015,7.3244371410000015,10.74708652,0.8790104390000001,71.61999512,0.903978765,0.4761,0.41182211,0.834133685,0.202128634,0.579621017,1.243579149,1.865079641,1.447880387,0.197678044,,0.286909091,0.421282858,84.0,35.41,64.59,758.3810000000001,7,7.377999999999999,0.02799,,,1.32944,1.28017,0.89284,0.6157600000000001,0.31814000000000003,2.4657,3.9,81.9,24.2
994,994,New Zealand,2015,7.418120861,10.46163177,0.98734349,71.52307129,0.941784263,0.47501,0.185888708,0.833642125,0.159829989,0.620907664,1.540097475,2.020609856,1.503419042,0.202668443,,,0.361848354,91.0,39.76,60.24,175.78400000000002,9,7.286,0.033710000000000004,,,1.2501799999999998,1.31967,0.90837,0.6393800000000001,0.42922,2.26425,5.6,81.6,24.7
1006,1006,Nicaragua,2015,5.924112797,8.509345055,0.8269085290000001,65.78673553,0.809259176,0.27815,0.727998376,0.79668498,0.345594645,0.6034554839999999,-0.250673711,-0.708666265,2.909445524,0.491119206,,0.48275,0.531768441,27.0,42.37,57.63,12.748,57,5.8279999999999985,0.05371,,,0.59325,1.14184,0.7431399999999999,0.55475,0.19317,2.32407,20.3,74.8,21.9
1018,1018,Niger,2015,3.671453714,6.807470322,0.713019609,50.5778656,0.7281283140000001,0.19387,0.702549696,0.681872666,0.218422577,0.576022983,-0.639601648,-0.639016688,1.938870668,0.528093457,,0.368,0.452963054,34.0,0.0,0.0,7.221,144,3.845,0.03602,,,0.0694,0.77265,0.29707,0.47692,0.15639,1.87877,95.0,61.8,16.2
1028,1028,Nigeria,2015,4.932914734,8.64305687,0.811647654,45.12934494,0.680470288,0.27233,0.926109254,0.716891885,0.25118956,0.41035831,-1.146020055,-0.964496017,2.233050346,0.452683747,,0.4155,0.492408693,26.0,76.6,23.4,493.841,78,5.268,0.04192,,,0.65435,0.90432,0.16007000000000002,0.34334000000000003,0.0403,2.89319,108.0,54.5,14.2
1034,1034,North Cyprus,2015,5.842550277999999,,0.79138273,,0.7853528259999999,0.26169000000000003,0.659180284,0.7016091940000001,0.318930179,0.439620912,,,2.222847939,0.380458504,,,0.415842295,0.0,0.0,0.0,0.0,66,5.695,0.05635,,,1.20806,1.07008,0.92356,0.49027,0.1428,1.59888,0.0,0.0,0.0
1040,1040,Norway,2015,7.603433609,11.06708241,0.946833968,71.086586,0.947620511,0.34699,0.298814356,0.842887521,0.209409878,0.586871624,1.4247587919999998,1.931402802,1.675640464,0.220379442,,0.271727273,0.37180686,88.0,31.19,68.81,386.663,4,7.522,0.0388,,,1.459,1.33095,0.88521,0.66973,0.36503,2.46531,2.7,81.8,24.2
1053,1053,Pakistan,2015,4.823194981,8.45440197,0.561720133,57.14771652,0.586546242,0.33671,0.716641188,0.575255275,0.328646719,0.45958823,-1.602370262,-0.717972815,2.0223853590000003,0.419304073,,0.312571429,0.390318602,30.0,61.16,38.84,270.556,81,5.194,0.03726,,,0.59543,0.41411,0.51466,0.12102,0.10464,3.1070900000000004,81.0,66.4,17.8
1065,1065,Palestinian Territories,2015,4.695239067,8.458488464,0.766101241,62.83749771,0.556040943,0.11251,0.77430135,0.594456494,0.369084895,0.445855588,,,2.334899426,0.49729085,,,0.406571448,0.0,0.0,0.0,0.0,108,4.715,0.04394,,,0.59867,0.92558,0.66015,0.24499,0.12905,2.0438400000000003,0.0,0.0,0.0
1077,1077,Panama,2015,6.605550289,9.936646461,0.88261503,67.71128082,0.846669197,0.24434,0.809942901,0.800633788,0.263825864,0.375584841,0.472272366,0.041950714000000014,2.542589188,0.38491708,0.51,0.53675,0.540512502,39.0,50.08,49.92,54.316,25,6.7860000000000005,0.0491,,,1.06353,1.1985,0.79661,0.5421,0.0927,2.84848,16.9,77.8,24.1
1089,1089,Paraguay,2015,5.559724331,9.06407547,0.914199054,63.30391312,0.806124747,0.3424,0.862888277,0.866218388,0.218508467,0.181174591,-0.015721638,-0.714465261,2.088862896,0.375713408,0.48,0.519066667,0.435460925,27.0,55.57,44.43,27.283,53,5.877999999999999,0.04563,,,0.75985,1.30477,0.66098,0.53899,0.08242000000000001,2.18896,20.6,74.0,21.2
1100,1100,Peru,2015,5.577263355,9.373098373,0.7984183429999999,65.01037598,0.802269042,0.14982,0.883730412,0.7535555359999999,0.37830466,0.179047555,-0.08511347300000001,-0.201210618,2.273805141,0.407691896,0.443,0.4891875,0.464930147,36.0,57.63,42.37,192.35299999999998,58,5.824,0.04615,,,0.9001899999999999,0.97459,0.73017,0.4149600000000001,0.05989,2.5945,16.0,75.5,21.6
1112,1112,Philippines,2015,5.547489166,8.835586548,0.8535885809999999,60.00856781,0.911533594,0.24991,0.755191565,0.805238485,0.350587666,0.6684139370000001,-0.354305804,-0.181768388,2.669912815,0.481283098,0.401,0.418833333,0.486497909,35.0,43.11,56.89,292.774,90,5.073,0.04934,,,0.70532,1.03516,0.58114,0.62545,0.12279,1.7536,28.0,68.5,17.1
1123,1123,Poland,2015,6.007021904,10.13855839,0.8930904270000001,68.04840088,0.793462157,0.16759000000000002,0.810096323,0.73438257,0.240432039,0.211427912,0.957257986,0.817674637,1.87694037,0.312457711,,0.334733333,0.36295557,63.0,32.99,67.01,477.347,60,5.791,0.04263,,,1.12555,1.27948,0.77903,0.53122,0.04212,1.86565,4.9,77.5,21.8
1133,1133,Portugal,2015,5.080866337,10.18896103,0.866213858,71.4575119,0.8004403109999999,0.13719,0.941050768,0.657176316,0.370736867,0.217742205,1.023220062,1.072187781,2.316053867,0.455838382,,0.3670000000000001,0.4268094,64.0,35.84,64.16,199.521,88,5.102,0.04802,,,1.15991,1.13935,0.8751899999999999,0.51469,0.01078,1.26462,3.5,81.1,24.1
1140,1140,Qatar,2015,6.3745293620000005,11.693157199999998,,67.53752136,,0.32573,,,,,-0.074040085,0.8239273429999999,2.25641799,0.353974044,,,0.6531749960000001,71.0,21.04,78.96,164.641,28,6.6110000000000015,0.06257,,,1.69042,1.0786,0.79733,0.6404,0.52208,1.55674,8.6,78.2,21.3
1149,1149,Romania,2015,5.777491092999999,9.930371284,0.786967337,66.85708618,0.7958477140000001,0.13748,0.961650968,0.714146495,0.311574161,0.246008784,0.337605774,0.17016989,2.118807316,0.3667348620000001,,0.290928571,0.414590895,46.0,29.72,70.28,177.91299999999998,86,5.124,0.06607,,,1.04345,0.8858799999999999,0.7689,0.35068,0.006490000000000001,1.93129,9.2,75.0,20.2
1161,1161,Russia,2015,5.995538712,10.09097576,0.924363256,62.68725967,0.6854547259999999,0.00199,0.913418293,0.678731918,0.130005926,0.6492331029999999,-1.058513284,-0.609475136,2.070566416,0.345351189,0.377,0.39925,0.330877811,29.0,51.33,48.67,1368.402,64,5.716,0.03135,,,1.13764,1.23617,0.6692600000000001,0.36679,0.03005,2.27394,0.0,0.0,0.0
1171,1171,Rwanda,2015,3.483108997,7.447685242,0.678143561,56.37151337,0.907892346,0.22628,0.09460447,0.721182585,0.206402764,,-0.560955465,0.220844001,1.7220798730000002,0.494408846,,0.5055,0.713914394,54.0,19.16,80.84,8.294,154,3.465,0.03464,,,0.22208000000000006,0.7737,0.42864,0.59201,0.55191,0.67042,40.5,66.1,18.0
1182,1182,Saudi Arabia,2015,6.3454918860000005,10.83414841,0.819749713,63.78081131,0.820207238,0.13706,,0.7236077190000001,0.327139378,,-1.234496951,0.098789915,2.5189051630000003,0.396959782,,,0.517151713,52.0,34.57,65.43,654.27,35,6.4110000000000005,0.04633,,,1.39541,1.0839299999999998,0.72025,0.31048000000000003,0.32524000000000003,2.43872,13.3,74.5,18.7
1194,1194,Senegal,2015,4.61700058,7.737988472,0.70153451,57.28717422,0.719533265,0.20843000000000006,0.7654901740000001,0.711035073,0.207667634,0.622598588,0.08130254599999999,-0.172162294,1.54003644,0.333557785,,0.402333333,0.53485024,44.0,0.0,0.0,13.671,142,3.904,0.03608,,,0.36498,0.97619,0.4354,0.36772,0.10713,1.44395,49.5,66.7,16.8
1204,1204,Serbia,2015,5.317685127,9.493842125,0.81625104,65.42276764,0.545892,0.19231,0.8593580129999999,0.496241003,0.302544028,0.388694555,0.235008627,-0.029406162000000007,2.141865015,0.402781457,,0.3059,0.321473837,40.0,43.43,56.57,37.16,87,5.122999999999998,0.04864,,,0.92053,1.00964,0.74836,0.20107,0.02617,2.025,6.2,75.6,19.7
1214,1214,Sierra Leone,2015,4.908617973,7.1823320389999985,0.610593736,43.5891571,0.624296129,0.21488,0.8248280290000001,0.625105619,0.414426446,0.652109861,-0.183698133,-0.955439508,3.514566183,0.7159991259999999,,0.371,,29.0,0.0,0.0,4.252,123,4.507,0.07067999999999999,,,0.33024000000000003,0.95571,0.0,0.4084,0.08786000000000001,2.51009,118.8,50.1,13.0
1225,1225,Singapore,2015,6.619524956,11.3008709,0.86643666,75.62926483,0.8868908879999999,0.31105,0.098943882,0.8031237720000001,0.141585171,0.90855819,0.574965596,2.100870132,1.609131813,0.243088707,,,0.388766289,85.0,17.59,82.41,304.092,24,6.797999999999999,0.0378,,,1.52186,1.02,1.02525,0.54252,0.4921,1.88501,2.7,83.1,25.5
1234,1234,Slovakia,2015,6.162004471,10.25093079,0.94345367,68.06864166,0.587157667,0.16893,0.92754513,0.713707924,0.269246429,0.276530683,0.91995573,0.57706511,1.95249629,0.316860586,,0.267454545,0.287394464,51.0,33.34,66.66,0.0,45,5.995,0.04267,,,1.16891,1.26999,0.7890199999999999,0.31751,0.03431,2.2463900000000003,6.0,76.7,20.7
1244,1244,Slovenia,2015,5.740642071,10.27635193,0.901163757,70.94329071,0.8960072990000001,0.25328,0.892197907,0.659085035,0.26141873,0.202604815,0.970074892,0.836637795,2.051262617,0.35732284200000003,,0.249090909,0.404867083,60.0,28.71,71.29,43.093999999999994,55,5.848,0.04251,,,1.18498,1.27385,0.8733700000000001,0.60855,0.03787,1.61583,2.4,80.8,23.6
1248,1248,Somalia,2015,5.353644848,,0.599281073,47.43921661,0.967869282,0.0,0.410235763,0.900667667,0.186736152,0.7786405679999999,-2.191099167,-2.0662474630000003,2.21619153,0.413959384,,,0.413535863,8.0,65.6,34.4,6.739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7,55.0,16.3
1263,1263,South Africa,2015,4.887325764,9.427493095,0.898096263,53.53625107,0.8624494079999999,0.11973,0.85269475,0.780759215,0.160787657,0.5839956999999999,0.220615461,0.165580496,1.986158252,0.406389564,,0.6225,0.570175827,44.0,78.44,21.56,317.698,113,4.642,0.04585,,,0.92049,1.18468,0.27688,0.33207,0.08884,1.7195599999999998,44.1,62.9,16.6
1275,1275,South Korea,2015,5.7802114489999985,10.43932724,0.768350601,74.04169464,0.61584878,0.18557,0.840721607,0.649948239,0.244323716,0.264757395,0.395990372,0.8580032590000001,2.111929178,0.3653723,,0.319,0.421127111,0.0,17.99,82.01,0.0,47,5.984,0.04098,,,1.24461,0.95774,0.96538,0.33208000000000004,0.07857,2.21978,0.0,0.0,0.0
1279,1279,South Sudan,2015,4.070771217,7.500065804,0.584781349,49.13680267,0.511631012,0.0,0.709605932,0.586278081,0.449795097,0.509233654,-1.985065818,-1.847437501,3.199302197,0.7859204409999999,,0.463,0.77101171,15.0,85.32,14.68,12.485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,57.3,16.5
1291,1291,Spain,2015,6.380663395,10.3824873,0.95647186,74.22897339,0.73200047,0.18227,0.8216649290000001,0.7322694059999999,0.284693688,0.277751327,0.648124874,0.8668504359999999,1.658345461,0.259901732,,0.344545455,0.389747888,58.0,33.85,66.15,1198.393,36,6.329,0.03468,,,1.23011,1.31379,0.95562,0.45951,0.06398,2.12367,3.4,82.8,25.2
1303,1303,Sri Lanka,2015,4.611606598,9.311257362000001,0.862500072,64.99042511,0.902074754,0.40828,0.8594709629999999,0.848232925,0.234751269,0.739669859,-0.102882259,-0.092230447,2.187703371,0.474390715,,0.39225,0.369380772,37.0,49.96,50.04,79.557,132,4.271,0.03751,,,0.83524,1.01905,0.70806,0.5372600000000001,0.09179,0.67108,9.6,74.9,20.7
1321,1321,Sweden,2015,7.28892231,10.72939968,0.929459989,72.48400116,0.935072064,0.36262,0.231964141,0.8179419640000001,0.190991774,0.49930203,1.256156087,1.977543712,1.626471519,0.223142937,,0.267454545,0.365593165,89.0,42.09,57.91,497.918,8,7.364,0.03157,,,1.33171,1.2890700000000002,0.91087,0.6598,0.43844,2.3711900000000004,2.9,82.4,24.6
1328,1328,Switzerland,2015,7.5721368789999985,10.95543003,0.93833375,73.17375946,0.927802444,0.29678000000000004,0.209533513,0.808529079,0.16575907199999998,0.787730038,1.44887805,1.955272794,1.799911141,0.237701878,,0.327571429,0.496126264,86.0,26.77,73.23,679.205,1,7.5870000000000015,0.03411,,,1.39651,1.34951,0.94143,0.66557,0.41978,2.51738,4.1,83.4,25.5
1337,1337,Syria,2015,3.46191287,,0.463912874,60.95451355,0.448270857,0.47179,0.6852369309999999,0.369439602,0.642588735,,-2.448228121,-1.548679709,2.8120822910000003,0.812291443,,0.358,0.525933683,18.0,56.32,43.68,0.0,156,3.006,0.05015,,,0.6632,0.47489,0.7219300000000001,0.15684,0.18906,0.32858000000000004,0.0,0.0,0.0
1345,1345,Taiwan Province of China,2015,6.4500880239999985,,0.885388851,70.75,0.700810492,0.0,0.857194841,0.831987083,0.129348695,0.270259619,0.90946269,1.169457197,1.828002334,0.28340736,,,0.383504272,0.0,0.0,0.0,525.601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,1357,Tajikistan,2015,5.124210835,7.878757477000001,0.843932509,62.6533432,0.84654212,0.22974,0.741689622,0.68892175,0.195661336,0.8741708990000001,-1.225821495,-1.013428807,1.961660385,0.3828219470000001,0.34,0.31875,0.344680876,26.0,0.0,0.0,7.857,106,4.7860000000000005,0.03198,,,0.39047,0.8556299999999999,0.5737899999999999,0.47216,0.15072,2.1139900000000003,44.5,69.7,18.4
1369,1369,Tanzania,2015,3.660597324,7.820422173,0.79026258,55.32741928,0.758684695,0.34377,0.906422615,0.619376838,0.191747963,0.68432039,-0.322906375,-0.509790599,2.210310698,0.603811502,,0.384666667,0.6125804779999999,30.0,61.8,38.2,45.63399999999999,146,3.781,0.05061,,,0.2852,1.00268,0.38215,0.32878,0.057470000000000014,1.38079,0.0,0.0,0.0
1381,1381,Thailand,2015,6.201762676,9.631463051,0.866324544,66.05983734,0.8849165440000001,0.5763,0.913651109,0.91049695,0.174081355,0.657713354,-0.981742799,0.00030103,1.777929306,0.286681294,,0.402636364,0.427725375,38.0,37.06,62.94,401.384,34,6.455,0.03557,,,0.9669,1.26504,0.7385,0.5566399999999999,0.03187,2.31945,12.6,74.9,21.0
1388,1388,Togo,2015,3.768301964,7.207394122999999,0.478593409,51.65836716,0.7715772390000001,0.16681,0.7332617640000001,0.598804951,0.415780723,0.500700116,-0.464938194,-0.882974684,2.212287426,0.587078094,0.43,0.437333333,0.607988179,32.0,0.0,0.0,4.181,158,2.839,0.06727000000000001,,,0.20868,0.13995,0.28443,0.36453,0.10731,1.56726,78.0,59.9,15.5
1402,1402,Tunisia,2015,5.131611824,9.282648087,0.60947001,65.56322479,0.711373389,0.06431,0.814824998,0.572955549,0.319542259,0.4802747670000001,-0.359188616,-0.16060116900000002,2.026610374,0.394926667,,0.381,0.382474154,38.0,42.67,57.33,43.156000000000006,107,4.739,0.03589,,,0.88113,0.60429,0.73793,0.26268,0.06358,2.12466,14.0,75.3,19.7
1414,1414,Turkey,2015,5.514465332,10.05999851,0.851224601,65.35282135,0.653196752,0.12253,0.8060762290000001,0.46024552,0.382290989,0.48608464,-0.930810809,0.056651667,2.530939579,0.458963722,,0.403076923,0.351390719,42.0,36.4,63.6,859.449,76,5.332000000000002,0.03864,,,1.06098,0.94632,0.73172,0.22815,0.15746,2.08528,13.6,75.8,21.1
1422,1422,Turkmenistan,2015,5.791460037,9.615293503,0.960158467,60.12537766,0.701358378,0.16979,,0.705347836,0.30103889100000003,,-1.162604332,-1.422184825,1.5761729480000002,0.272154689,,,0.299342334,18.0,17.86,82.14,35.8,70,5.547999999999999,0.04175,,,0.95847,1.22668,0.53886,0.4761,0.30844,1.86984,52.6,66.3,16.7
1434,1434,Uganda,2015,4.237686634,7.418150902000001,0.746633112,51.15665054,0.7578353290000001,0.29066,0.872740388,0.7029054159999999,0.352847546,0.604114532,-0.6876068120000001,-0.546372712,2.57414794,0.607441783,,0.43325,0.7640074490000001,25.0,59.41,40.59,25.208000000000002,141,3.931,0.04317,,,0.21102,1.13299,0.33861,0.45727,0.07267,1.42766,55.9,62.3,17.3
