,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
125,125,Belgium,2012,6.935122012999999,10.62246037,0.92711705,71.3420105,0.8552666309999999,0.0,0.7575725320000001,0.820485771,0.238276809,0.44011718,1.136510849,1.466563344,1.834067941,0.264460802,0.275,0.28518181800000003,0.327320158,75.0,40.62,59.38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,80.3,23.4
136,136,Benin,2012,3.193468809,7.526094437,0.5230273010000001,50.67614746,0.768971086,0.0,0.805977643,0.5825243,0.230664536,0.5820804829999999,0.244426534,-0.5840241310000001,1.640371084,0.513664365,,0.432666667,0.495051146,36.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,59.3,15.6
151,151,Bolivia,2012,6.018894672,8.664394378999999,0.7808194159999999,58.52014923,0.86237967,0.0,0.8397014140000001,0.782481372,0.408880144,0.435292631,-0.26982671,-0.734381616,2.167617559,0.360135496,0.467,0.531642857,0.423895091,34.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,Bosnia and Herzegovina,2012,4.773144722,9.203255653,0.778859854,67.22298431,0.419789314,0.0,0.95342195,0.547962606,0.338240683,0.194952324,-0.319237053,-0.254937112,2.411530972,0.505228937,,0.32725,0.414922833,42.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,76.8,20.2
171,171,Botswana,2012,4.835938931,9.564126015,0.836743116,53.29683685,0.7994102240000001,0.0,0.8144228459999999,0.773363888,0.171257362,0.6622377629999999,0.818505585,0.672325492,1.992194295,0.411956042,,0.626,0.581453145,65.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,63.4,17.0
183,183,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,0.0,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966,43.0,59.26,40.74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,74.5,21.3
192,192,Bulgaria,2012,4.222297192,9.665990829,0.837966621,66.28061676,0.641256452,0.0,0.938208699,0.573091209,0.236632824,0.34292280700000005,0.39037478,0.098021008,2.167435169,0.513330817,0.36,0.35466666700000005,0.394633353,41.0,41.37,58.63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,73.9,19.1
203,203,Burkina Faso,2012,3.95500803,7.327422142,0.743765771,50.25502396,0.621848702,0.0,0.726286888,0.544851422,0.29972294,0.617090106,-0.439050049,-0.414633214,1.7581256630000002,0.4445315,,0.394666667,0.550402403,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,58.6,15.3
219,219,Cambodia,2012,3.898706913,7.939874172000001,0.605528593,57.04125977,0.955595791,0.0,0.890136123,0.820461333,0.35185858600000003,0.82517308,-0.53252852,-0.801751435,1.701752067,0.4364914000000001,,,0.66283375,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,67.4,17.0
231,231,Cameroon,2012,4.2446341510000005,8.013411522,0.74283731,48.18658447,0.766064227,0.0,0.898028791,0.617998898,0.284447879,0.533314586,-0.805049241,-1.032383323,2.237308741,0.527091086,,0.438,0.491360247,26.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,55.9,16.3
243,243,Canada,2012,7.415144444,10.64052105,0.948128343,71.63430023,0.917961121,0.0,0.4656018320000001,0.8567036990000001,0.229332089,0.523448169,1.275260806,1.792761922,1.77270925,0.239066049,,0.3368,0.884413838,84.0,39.82,60.18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,81.6,24.6
259,259,Chad,2012,4.03297472,7.582166672,0.672866464,44.23704529,0.562908113,0.0,0.884475827,0.526546359,0.315747142,0.30277133,-1.19343245,-1.335223913,1.579964519,0.391761571,,0.4155,0.54660511,19.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.8,51.8,15.7
271,271,Chile,2012,6.599128723,9.967881203,0.8552355770000001,68.78334808,0.7336109279999999,0.0,0.7821174259999999,0.815391183,0.287592113,0.343267798,0.7040236590000001,1.444172263,2.12383008,0.321834922,,0.491571429,0.466741949,72.0,56.35,43.65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,79.9,23.9
283,283,China,2012,5.094917297,9.318813324,0.787818193,68.56943512,0.808255136,0.0,,0.820784926,0.158702999,,-1.08836174,-0.298996091,2.083999872,0.409035087,0.422,0.425,0.557539284,39.0,44.47,55.53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,75.4,19.4
295,295,Colombia,2012,6.374879837000001,9.379259109,0.914372623,63.37839508,0.8278681040000001,0.0,0.868371546,0.8459177609999999,0.293702394,0.357382864,-0.7329008579999999,-0.07942368799999999,2.529939413,0.396860719,0.535,0.5525,0.510006428,36.0,47.21,52.79,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,74.3,21.3
304,304,Comoros,2012,3.955640316,7.259981155,0.719217896,53.49705887,0.5340409279999999,0.0,0.651009262,0.612241328,0.211843818,0.464862645,-0.459228456,-1.185267329,1.385449886,0.350246668,,0.5045,0.42886439,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2,62.5,16.2
307,307,Congo (Brazzaville),2012,3.919341803,8.570007324,0.622330368,52.6687088,0.772510767,0.0,0.7996537090000001,0.5642199520000001,0.32258296,0.541932642,-0.822411597,-1.2218924759999998,2.118503332,0.540525258,,0.481,0.600013852,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,Congo (Kinshasa),2012,4.63922739,6.481235981,0.7695459720000001,48.95683289,0.557286203,0.0,0.8074066040000001,0.634003043,0.229651377,0.437570214,-1.78348732,-1.5283789630000002,1.280192971,0.275949597,0.421,0.4215,0.41993615,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,327,Costa Rica,2012,7.272250175,9.538064002999999,0.902206898,69.04761505,0.92891407,0.0,0.794301391,0.8968852159999999,0.263027132,0.280074805,0.863311112,0.5524562,2.1417491440000003,0.29450982800000003,0.486,0.4913125,0.506199896,54.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.2,23.8
337,337,Croatia,2012,6.027634621,9.919036865,0.775817871,67.06228638,0.541909754,0.0,0.923860013,0.6215745810000001,0.271040529,0.311118603,0.573861003,0.355111867,2.060128689,0.34178063299999994,0.325,0.323333333,0.317369521,46.0,32.42,67.58,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,77.1,20.8
348,348,Cyprus,2012,6.180507183,10.36275196,0.767177105,71.98014069,0.724629581,0.0,0.870691717,0.755316854,0.368632913,0.3364124,0.8285748359999999,1.2181717159999998,2.206048727,0.356936514,0.343,0.32490909100000004,0.40483132,66.0,30.27,69.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,80.0,22.1
358,358,Czech Republic,2012,6.3341493610000015,10.25861073,0.91242677,69.0668869,0.739808738,0.0,0.956799686,0.609040797,0.256508142,0.169811338,1.012242913,0.825533271,2.028648853,0.320271701,0.261,0.264727273,0.288669348,49.0,36.59,63.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,370,Denmark,2012,7.519909382000001,10.69957066,0.951437175,70.04481506,0.932627916,0.0,0.187407613,0.7737635970000001,0.208569512,0.534252763,1.294512391,2.01157999,1.702373385,0.226382166,0.278,0.267090909,0.365274489,90.0,45.31,54.69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,80.0,22.8
386,386,Dominican Republic,2012,4.753311157,9.349291801,0.879158199,62.68739319,0.840129375,0.0,0.727300286,0.796801805,0.297043145,0.43158412,0.188479513,-0.540561914,2.741707325,0.576799452,0.457,0.4886875,0.576213002,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,72.1,21.2
398,398,Ecuador,2012,5.960716248,9.242050171,0.785201013,66.38101959,0.8252751229999999,0.0,0.729978859,0.847184837,0.333309054,0.637234926,-0.433210313,-0.808736384,2.1272633080000003,0.356880486,0.466,0.505928571,0.367239326,32.0,55.41,44.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,75.5,22.5
410,410,Egypt,2012,4.204156876,9.192422867000001,0.736645103,60.76647949,0.451543361,0.0,0.880383074,0.527221382,0.398423016,0.601901174,-1.1006965640000002,-0.5885275010000001,2.045084953,0.486443549,0.298,0.3122,0.398824096,32.0,44.31,55.69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,70.2,17.0
422,422,El Salvador,2012,5.934371471,8.927030562999999,0.806014717,63.20287323,0.6827448009999999,0.0,0.786294818,0.83063215,0.365220815,0.312310934,0.097195126,-0.228282616,2.34046936,0.394392133,0.418,0.4611875,0.396743745,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,73.0,21.4
433,433,Estonia,2012,5.363927841000001,10.15393448,0.889454544,66.41425323,0.696825743,0.0,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.329,0.333,0.381732076,64.0,25.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,76.3,21.3
439,439,Ethiopia,2012,4.561168671,7.1152372360000005,0.658794284,54.35425186,0.776308239,0.0,,0.668341458,0.137166128,,-1.4365895990000002,-0.6883252259999999,1.858586311,0.407480299,,0.315,0.521013916,33.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,63.3,17.5
449,449,Finland,2012,7.420209408,10.59445572,0.927739382,70.67289734,0.920968115,0.0,0.360733956,0.7962850929999999,0.201654434,0.5979415770000001,1.50073123,2.059122801,1.630132437,0.219688192,0.271,0.275909091,0.379710972,90.0,17.58,82.42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,80.4,23.6
461,461,France,2012,6.649365425,10.5279417,0.93709743,71.97216034,0.8413203359999999,0.0,0.607905269,0.754119575,0.252988011,0.44062534,0.8965236540000001,1.345152617,1.7945482730000002,0.269882649,0.33,0.3203,0.328147918,71.0,44.76,55.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,81.5,24.9
468,468,Gabon,2012,3.97205925,9.690262794,0.736096144,54.93886566,0.565965831,0.0,0.8101196890000001,0.469998509,0.265743077,0.3647176620000001,-0.28515762100000003,-0.666392565,2.019146442,0.508337438,,0.422,0.607343554,35.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,63.5,18.0
480,480,Georgia,2012,4.254445553,8.972251892000001,0.532586455,63.7734642,0.65872401,0.0,0.320887595,0.559153914,0.250087857,0.6108416320000001,-0.3294366,0.42155683,1.958423615,0.460324049,0.413,0.4034375,0.462737411,52.0,31.33,68.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,74.2,19.5
492,492,Germany,2012,6.7023620610000005,10.66480923,0.926406622,70.59593964,0.904440463,0.0,0.67923671,0.803739309,0.169576168,0.5169281960000001,1.084679723,1.656006575,1.830847383,0.273164511,,0.311571429,0.405439347,79.0,21.2,78.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.6,23.4
504,504,Ghana,2012,5.057261944,8.197658538999999,0.68511188,53.58569717,0.679418445,0.0,0.8978361490000001,0.75968802,0.152376384,0.576750815,0.281023592,-0.009119377,2.139453173,0.423045754,0.422,0.425,,45.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7,61.6,15.8
515,515,Greece,2012,5.0963540080000005,10.10087299,0.81214112,70.67931366,0.37261042,0.0,0.958908975,0.580687582,0.351506293,0.126218989,0.241770908,0.271006763,2.490795374,0.488740653,0.363,0.346909091,0.344145775,36.0,52.03,47.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,80.4,23.4
527,527,Guatemala,2012,5.855717182,8.839147568,0.802148998,62.10200882,0.865472019,0.0,0.8209239840000001,0.8627834320000001,0.349404961,0.502455831,-0.494979411,-0.665707707,2.68243742,0.458088636,,0.52675,0.486320674,33.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,71.3,21.0
534,534,Guinea,2012,3.651554823,7.429011345,0.542295277,48.79819107,0.646187842,0.0,0.794450223,0.677212596,0.284573376,0.557172477,-1.150450587,-1.184596658,1.659664035,0.454508871,0.337,0.387,0.504480302,24.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,58.4,16.7
545,545,Haiti,2012,4.413475037,7.368234158,0.74866271,52.02882004,0.482485861,0.0,0.7171663640000001,0.593434155,0.28380641300000004,0.367326528,-0.775418222,-1.287150621,1.783457279,0.404093653,0.409,0.409,0.407224,19.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,62.3,17.5
557,557,Honduras,2012,4.602218151000001,8.327683449,0.779194891,62.92237854,0.7004520890000001,0.0,0.8714371320000001,0.8465103509999999,0.293591261,0.26335296,-0.40994665,-0.7463109490000001,2.548845053,0.55382967,0.574,0.5556,0.476664186,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,74.1,22.0
568,568,Hong Kong S.A.R. of China,2012,5.483764647999999,10.82668686,0.8264256720000001,75.28047943,0.879752457,0.0,0.379783154,0.715137303,0.183349267,0.49790594,0.822999477,1.776014566,1.937088728,0.353240669,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,577,Hungary,2012,4.683358192,10.02491188,0.906113982,66.05580139,0.56923151,0.0,0.930297315,0.65190798,0.315398008,0.209778264,0.712581217,0.64710778,2.094283819,0.447175652,0.305,0.296818182,0.310641199,55.0,30.47,69.53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,75.0,19.8
584,584,Iceland,2012,7.590660095,10.58997154,0.978965282,72.80523682,0.904654503,0.0,0.7585856320000001,0.899718463,0.157153815,0.257335573,1.34399116,1.545394659,1.569349289,0.206747413,0.268,0.280090909,0.40288952,82.0,33.33,66.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,82.5,24.6
595,595,India,2012,4.720146656,8.482096672,0.510574579,58.20915604,0.609320104,0.0,0.829614758,0.62873435,0.29484102100000004,0.539206505,-0.444927841,-0.30723300600000003,1.964058876,0.416101247,,0.35200000000000004,0.394036531,36.0,45.64,54.36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,67.3,17.6
607,607,Indonesia,2012,5.36777401,9.132506371,0.8336211440000001,59.83226013,0.7703193429999999,0.0,0.96158886,0.8969274159999999,0.228979602,0.672580957,-0.262825072,-0.441785634,1.6025917530000002,0.298557967,,0.395,0.412397981,32.0,23.87,76.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,68.5,16.5
617,617,Iran,2012,4.608927727,9.718718529,0.599542618,64.69434357,0.764418423,0.0,0.677707136,0.608597934,0.524968743,0.7185541990000001,-1.462069392,-0.914399445,2.500261784,0.542482316,,0.4132,0.427607894,28.0,51.86,48.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,627,Iraq,2012,4.659508705,9.590554237000001,0.730118215,60.08565903,0.314564615,0.0,0.78919065,0.422927648,0.44905889,0.339846313,-1.50511539,-1.258518577,1.971013665,0.423008889,0.295,0.2905,0.337228656,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,70.6,18.4
638,638,Ireland,2012,6.964645386,10.71657276,0.961785913,70.86531067,0.90219456,0.0,0.572632253,0.835201979,0.236661568,0.34587270000000003,1.131797075,1.579027534,1.870121717,0.268516421,0.325,0.325545455,0.470194757,69.0,46.07,53.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.5,23.4
650,650,Israel,2012,7.110854626,10.32817173,0.903415501,71.74086761,0.681439221,0.0,0.862327278,0.665101826,0.319231451,0.343569756,-0.217279762,1.074690342,1.7400853630000002,0.244708329,0.414,0.411,0.28481248,60.0,40.78,59.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,81.8,24.4
662,662,Italy,2012,5.839313984,10.46958542,0.86948663,72.33071136,0.570094943,0.0,0.908323646,0.66976124,0.387652248,0.280694604,0.712513387,0.410039097,2.1909852030000003,0.375212789,0.349,0.34127272700000005,0.369049281,42.0,56.67,43.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,82.0,24.5
685,685,Japan,2012,5.968216419,10.50143242,0.905295432,74.19293976,0.752831519,0.0,0.692387402,0.776910841,0.17147471,0.169178054,1.024869084,1.386078477,1.902083993,0.318702251,,0.321,0.361155748,74.0,5.75,94.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,83.3,25.8
697,697,Jordan,2012,5.131996155,9.101000786,0.8294963240000001,63.78110504,0.693142116,0.0,,0.564724505,0.345336407,,-0.629235148,0.155911192,2.095973015,0.408412814,,0.343,0.324062377,48.0,19.14,80.86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,73.7,18.9
709,709,Kazakhstan,2012,5.759469509,9.998214722,0.8917166590000001,61.42058945,0.8398323059999999,0.0,0.876681805,0.739842832,0.1843815,0.726160645,-0.7925878759999999,-0.604768813,1.966768384,0.341484308,0.275,0.295066667,0.401825428,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,69.1,17.1
721,721,Kenya,2012,4.547335148,7.864229202000001,0.83141011,56.35370636,0.627654195,0.0,0.911273062,0.706963956,0.19417724,0.40184477,-0.805622458,-0.68510896,1.782849431,0.392064661,,0.485,0.560217559,27.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,62.1,16.7
732,732,Kosovo,2012,5.639588356,9.034417152,0.7571471329999999,61.22325897,0.635793388,0.0,0.94965142,0.5955715779999999,0.099630386,0.31239897,,,2.442061186,0.433021188,,,0.374054551,34.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,742,Kuwait,2012,6.221094608,11.25955486,0.8889166709999999,64.8392334,0.934049547,0.0,,0.820708573,0.095490493,,-0.219685867,0.017574765,1.61350131,0.259359717,,,0.371355087,44.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,74.3,17.7
754,754,Kyrgyzstan,2012,5.207785606,7.962011337000001,0.8561817409999999,61.88621521,0.7027316690000001,0.0,0.892036796,0.6905240420000001,0.182383269,0.513287067,-0.761174262,-0.8151615259999999,1.584668517,0.304288357,0.274,0.306375,0.326006919,24.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,69.9,17.4
764,764,Laos,2012,4.876084805,8.417757988,0.692627907,56.26917648,,0.0,,0.916800976,0.386679232,,-0.804916084,-0.882167459,1.696086407,0.347837746,0.364,0.348,0.611756206,21.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,771,Latvia,2012,5.125025272,9.944042206,0.8511952159999999,64.80504608,0.563811779,0.0,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.35200000000000004,0.362,0.32179889100000003,49.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,73.8,19.7
783,783,Lebanon,2012,4.572566986,9.619617462,0.712611496,68.10767365,0.620627165,0.0,0.855777562,0.499440908,0.338856846,,-1.025322795,-0.52122736,2.328357935,0.509201467,,0.318,0.370209813,30.0,59.9,40.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,75.0,18.9
798,798,Libya,2012,5.754394054,10.02394676,0.854930937,61.14139557,0.7115188840000001,0.0,0.7905561329999999,0.694884002,0.316149682,,-1.243850827,-1.40801692,2.278058529,0.395881563,,,0.347402185,21.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,72.9,18.3
