,Unnamed: 0,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year",CPI,Crime Index,Safety Index,GDP,Happiness Rank,Happiness Score,Standard Error,Lower Confidence Interval,Upper Confidence Interval,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,underFiveMortality,Life expectancy at birth (years),Life expectancy at age 60 (years)
477,477,Georgia,2009,3.800639153,8.74111557,0.54351306,63.67341232,0.495314002,0.0,0.534585297,0.49196139,0.242350146,0.426240921,-0.577701747,0.114804476,2.012194872,0.529435933,0.417,0.4034375,0.502008557,0.0,0.0,0.0,10.767000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,73.2,19.0
489,489,Germany,2009,6.64149332,10.56577492,0.934782326,69.98021698,0.843784511,0.0,0.6899307370000001,0.79182744,0.206444725,0.519230902,1.097746134,1.627326488,1.865749478,0.280923188,0.312,0.311571429,0.385464132,0.0,0.0,0.0,3426.672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,80.0,23.0
501,501,Ghana,2009,4.197695732,7.975074768,0.633197725,52.71413422,0.75747776,0.0,0.8897383209999999,0.774203181,0.197590128,0.681955636,0.26395303,-0.003556486,1.887129426,0.449563175,,0.425,0.536188543,0.0,0.0,0.0,25.59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,60.6,15.8
512,512,Greece,2009,6.038574696,10.32319832,0.793317616,70.28807831,0.443107843,0.0,0.958768308,0.648513556,0.253589481,0.316206783,0.341853738,0.544110537,1.97999692,0.327891439,0.336,0.346909091,0.331210107,0.0,0.0,0.0,330.837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,23.3
524,524,Guatemala,2009,6.451916217999999,8.805375098999999,0.833815634,61.14974594,0.643478751,0.0,0.754889369,0.828715503,0.239741579,0.339307934,-0.588676512,-0.6025013920000001,2.239465714,0.347100854,,0.52675,0.42610541,0.0,0.0,0.0,37.734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,70.6,20.9
554,554,Honduras,2009,6.033189297000001,8.269874573,0.823966086,62.45906448,0.661202788,0.0,0.856734335,0.8028659220000001,0.261304349,0.28724241300000003,-0.420538872,-0.6941469309999999,2.663877726,0.441537231,0.516,0.5556,0.5485804679999999,0.0,0.0,0.0,14.485999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,73.4,21.7
565,565,Hong Kong S.A.R. of China,2009,5.397055626,10.72305775,0.834715724,74.64483643,0.918026328,0.0,0.272124708,0.762150705,0.210104212,0.619142175,0.7228498459999999,1.735793471,1.96996069,0.365006566,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,574,Hungary,2009,4.894600391,10.00794506,0.900874496,65.03629303,0.464373112,0.0,0.914700747,0.664400339,0.227890417,0.199941784,0.722679615,0.746320605,2.094331741,0.427886158,0.27,0.296818182,,0.0,0.0,0.0,130.594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,74.2,19.6
592,592,India,2009,4.521517754,8.306424141,0.652852058,57.19878387,0.6786436440000001,0.0,0.894611061,0.771342933,0.300621331,0.698452473,-0.44656077,-0.194334954,1.965485215,0.434695899,,0.35200000000000004,0.626251042,0.0,0.0,0.0,1365.3729999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,66.0,17.2
604,604,Indonesia,2009,5.472361088,8.99280262,0.779368043,59.34810257,0.783792853,0.0,0.910941303,0.864887595,0.192703858,0.8111196759999999,-0.376213431,-0.525298178,1.71855998,0.314043611,,0.395,0.439260155,0.0,0.0,0.0,577.539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,67.9,16.3
624,624,Iraq,2009,4.775316715,9.417305946,0.861746132,59.52943039,0.431467623,0.0,0.854340255,0.522806048,0.403819829,0.492969662,-1.599519968,-1.303589106,1.709378839,0.35796135700000004,,0.2905,0.33013919,0.0,0.0,0.0,111.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,70.4,18.4
635,635,Ireland,2009,7.045911312,10.68022728,0.958702445,70.29021454,0.834729671,0.0,0.579600155,0.8621240259999999,0.232698768,0.29256928,1.205059886,1.636236429,1.81224966,0.257205844,0.327,0.325545455,0.654718935,0.0,0.0,0.0,236.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,79.7,22.9
647,647,Israel,2009,7.352979182999999,10.26769638,0.936573029,71.47745514,0.592529774,0.0,0.922718406,0.6953989270000001,0.326583624,0.404165804,-0.52790606,1.006936669,1.749596834,0.237943932,,0.411,0.260794371,0.0,0.0,0.0,207.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,81.5,24.3
659,659,Italy,2009,6.3338003160000005,10.48319817,0.880312502,71.80085754,0.700550497,0.0,0.889984667,0.7754571440000001,0.279377729,0.399521708,0.691195607,0.498482764,2.204447031,0.34804493200000003,0.335,0.34127272700000005,0.535100996,0.0,0.0,0.0,2190.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,81.6,24.2
668,668,Ivory Coast,2009,4.197181702,7.900471687,0.667008698,43.31929779,0.759862185,0.0,0.902262032,0.603941917,0.186183736,0.423931181,-1.192627192,-1.10457468,1.481270909,0.352920353,,0.4206666670000001,0.493845403,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,682,Japan,2009,5.844999313,10.44341087,0.888356864,74.04595184,0.729888022,0.0,0.740108192,0.7849903109999999,0.16947788,0.251777887,0.998390973,1.305969119,1.855513334,0.317453146,,0.321,0.506913602,0.0,0.0,0.0,5231.383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,83.0,25.8
694,694,Jordan,2009,5.999859333,9.184934616,0.899033546,63.3780365,0.770953655,0.0,0.739464462,0.6446453329999999,0.264640778,,-0.569441199,0.229841232,1.860844016,0.31014794100000004,,0.343,0.348917961,0.0,0.0,0.0,23.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,73.3,18.6
706,706,Kazakhstan,2009,5.382563114,9.851985931,0.8929978009999999,60.37876511,0.8564482929999999,0.0,0.8445684309999999,0.6785263420000001,0.12859997199999998,0.7110236879999999,-0.149349898,-0.572236419,1.732009888,0.321781635,0.28800000000000003,0.295066667,0.358192235,0.0,0.0,0.0,115.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,67.8,16.7
718,718,Kenya,2009,4.2704348560000005,7.760941505,0.7892203329999999,53.54879379,0.583594739,0.0,0.912946522,0.7718802690000001,0.182591587,0.241316408,-0.878685534,-0.712598145,1.700491428,0.398200989,,0.485,0.5233445170000001,0.0,0.0,0.0,37.022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,59.1,16.5
729,729,Kosovo,2009,5.891432762000001,8.953519821,0.830426514,60.48613739,0.506415069,0.0,0.967838585,0.5975827570000001,0.168829754,,,,1.869246244,0.31728211,,,0.324100405,0.0,0.0,0.0,5.667999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,739,Kuwait,2009,6.5852460860000015,11.31352901,0.926411927,64.5315094,0.8187810179999999,0.0,0.6751217840000001,0.7183773520000001,0.251759946,,-0.065930605,0.31286937,1.586097717,0.24085626,,,0.3742764,0.0,0.0,0.0,105.992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,73.9,17.4
751,751,Kyrgyzstan,2009,5.06905365,7.950513363,0.8549356459999999,61.09056473,0.698919952,0.0,0.8962274790000001,0.6072782870000001,0.16481696099999998,0.641920984,-0.8224294190000001,-0.981964827,1.5529917480000002,0.306367189,0.299,0.306375,0.440256029,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,68.5,16.9
769,769,Latvia,2009,4.668910503,9.831411362,0.806939304,64.19232178,0.437064558,0.0,0.942090392,0.5250048039999999,0.242196754,0.099944413,0.599198759,0.662506342,1.859652758,0.398305506,0.36,0.362,0.354517996,0.0,0.0,0.0,26.238000000000003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,72.6,19.3
780,780,Lebanon,2009,5.205998898,9.667031287999999,0.7364119290000001,67.51439667,0.664733827,0.0,0.937024593,0.527854621,0.401288748,0.371836841,-0.95846647,-0.508678854,2.366042376,0.4544838370000001,,0.318,0.394788057,0.0,0.0,0.0,35.477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,74.7,18.8
805,805,Lithuania,2009,5.466920853,9.918336867999999,0.932608962,64.04663849,0.495955795,0.0,0.978800118,0.52619791,0.270837814,0.126142234,0.766684294,0.651721597,2.172395706,0.397370994,0.3720000000000001,0.353090909,0.317174315,0.0,0.0,0.0,37.533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,72.2,19.0
814,814,Luxembourg,2009,6.957920074,11.39750004,0.938559353,70.80285645,0.939101696,0.0,0.431606978,0.799492657,0.238021523,0.8240181209999999,1.50280714,1.798499703,1.606238961,0.230850443,0.312,0.315363636,,0.0,0.0,0.0,51.501000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,80.3,23.1
824,824,Macedonia,2009,4.428021908,9.305196762000001,0.734430969,64.63642883,0.552173734,0.0,0.843915761,0.5755524639999999,0.370053828,,-0.065552585,-0.038365606,1.986486793,0.44861719,,0.390166667,0.401139319,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,844,Malawi,2009,5.148239613,6.903993607,0.71845001,47.15483856,0.8791612390000001,0.0,0.68892628,0.765324175,0.130396396,0.8293756840000001,-0.047780816,-0.359535515,2.448392391,0.475578576,,0.43,0.546099961,0.0,0.0,0.0,6.195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,51.5,15.0
855,855,Malaysia,2009,5.384701729,9.90808773,0.7916663890000001,64.08465576,0.874319792,0.0,0.858095229,0.8216107490000001,0.163549751,0.8186588290000001,-0.273138225,0.421721488,1.593052745,0.295847923,0.463,0.461,0.471125931,0.0,0.0,0.0,208.91400000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,74.0,18.8
864,864,Mali,2009,3.976598501,7.5136046410000015,0.7325570579999999,46.09371948,0.633815944,0.0,0.819207728,0.760445774,0.149751499,0.479649901,-0.00297815,-0.562288284,1.619602919,0.407283485,0.33,0.372666667,0.500245273,0.0,0.0,0.0,10.207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.7,56.0,15.8
873,873,Malta,2009,6.32763958,10.22176456,0.91577214,70.33511353,0.803179801,0.0,,0.714779913,0.357874334,0.439478427,1.20085156,1.198639631,2.25541997,0.356439382,,,,0.0,0.0,0.0,8.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,80.2,23.0
884,884,Mauritania,2009,4.500431538,8.089199066,0.819333792,51.89106369,0.735071182,0.0,0.848293781,0.737651169,0.16982859399999994,0.37321496,-0.904128671,-0.749495983,1.579617739,0.350992501,,0.36825,0.413921058,0.0,0.0,0.0,3.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,61.7,16.3
900,900,Mexico,2009,6.962819099,9.616588593,0.8682207470000001,66.89726257,0.6824634079999999,0.0,0.764225543,0.8487616179999999,0.19607076,0.446137846,-0.242725641,-0.115202382,2.278240442,0.32720086,,0.48475,0.450752199,0.0,0.0,0.0,900.047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,75.7,21.9
912,912,Moldova,2009,5.554374218,8.201921463,0.8558830620000001,61.23443985,0.550858617,0.0,0.925061643,0.56160748,0.306487501,0.235415936,-0.441046119,-0.456955731,1.886299491,0.339606136,0.329,0.3299375,0.400228411,0.0,0.0,0.0,5.438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,932,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,0.0,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794,0.0,0.0,0.0,4.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,75.0,19.2
966,966,Nepal,2009,4.91686821,7.557319164,0.813067853,58.54714966,0.6161537770000001,0.0,0.949701965,0.570157051,0.215433761,0.415181667,-1.030482292,-0.8048927779999999,1.665175438,0.33866587299999995,,0.383,0.422157556,0.0,0.0,0.0,12.855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,67.5,16.9
1000,1000,Nicaragua,2009,5.352804661,8.270522117999999,0.834688067,64.23134613,0.7460650209999999,0.0,0.7944867609999999,0.781096637,0.29906466600000003,0.3725361820000001,-0.372456759,-0.726280987,2.680907249,0.5008416179999999,0.442,0.48275,0.452997684,0.0,0.0,0.0,8.297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,73.2,21.3
1012,1012,Niger,2009,4.267169952,6.659508227999999,0.7712651490000001,47.55088806,0.8800421359999999,0.0,0.483152986,0.73027122,0.115248479,0.584044814,-0.94411236,-0.5561499,1.309005976,0.306762099,,0.368,0.470181078,0.0,0.0,0.0,5.4110000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.6,57.1,15.4
1024,1024,Nigeria,2009,4.980220318,8.497994423,0.72208178,42.91266251,0.53672111,0.0,0.913195729,0.744715452,0.225123048,0.232548922,-1.4219719169999998,-1.036369324,1.920049548,0.385535061,0.43,0.4155,0.541002631,0.0,0.0,0.0,297.45799999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.8,51.6,13.9
